visitor_id,visit_date,channel,campaign,acquisition_cost,stage_reached,deal_value_usd
111021,2026-03-25,Direct,Direct/None,0,Customer,1582
102683,2026-04-26,Organic Search,SEO - Blog,0,Visitor,0
110492,2026-02-19,Direct,Direct/None,0,MQL,0
107979,2026-06-02,Email,Product Drip Campaign,8,MQL,0
100863,2026-03-23,Organic Search,SEO - Blog,0,Visitor,0
108643,2026-04-09,Email,Newsletter,8,Lead,0
110487,2026-05-12,Direct,Direct/None,0,Visitor,0
106979,2026-04-27,Social Media,Facebook Ads,0,Visitor,0
102914,2026-06-16,Paid Search,Google Ads - Generic,0,Visitor,0
105878,2026-05-01,Social Media,LinkedIn Ads,0,Visitor,0
104421,2026-03-14,Paid Search,Google Ads - Generic,48,MQL,0
109383,2026-04-15,Referral,Partner Referral,5,Lead,0
111823,2026-03-02,Direct,Direct/None,0,Visitor,0
109851,2026-03-31,Referral,Customer Referral Program,5,MQL,0
111397,2026-01-24,Direct,Direct/None,0,Visitor,0
109092,2026-05-28,Email,Product Drip Campaign,8,MQL,0
104553,2026-03-17,Paid Search,Google Ads - Brand,48,Lead,0
107049,2026-04-17,Social Media,Facebook Ads,0,Visitor,0
101354,2026-05-18,Organic Search,SEO - Product Pages,12,Lead,0
102338,2026-05-29,Organic Search,SEO - Product Pages,0,Visitor,0
100431,2026-04-29,Organic Search,SEO - Product Pages,0,Visitor,0
108043,2026-02-24,Email,Newsletter,0,Visitor,0
110929,2026-02-13,Direct,Direct/None,0,Lead,0
109587,2026-04-23,Referral,Customer Referral Program,0,Visitor,0
111587,2026-03-02,Direct,Direct/None,0,Visitor,0
102063,2026-01-28,Organic Search,SEO - Blog,0,Visitor,0
105978,2026-02-09,Social Media,Instagram Ads,0,Visitor,0
108602,2026-05-11,Email,Product Drip Campaign,8,Lead,0
107365,2026-05-12,Social Media,Instagram Ads,0,Visitor,0
109689,2026-03-29,Referral,Customer Referral Program,0,Visitor,0
106977,2026-03-18,Social Media,Facebook Ads,0,Visitor,0
111770,2026-03-05,Direct,Direct/None,0,Visitor,0
106187,2026-05-29,Social Media,LinkedIn Ads,0,Visitor,0
108329,2026-04-12,Email,Product Drip Campaign,8,SQL,0
107790,2026-02-27,Social Media,LinkedIn Ads,0,Visitor,0
103678,2026-02-03,Paid Search,Google Ads - Brand,48,MQL,0
102741,2026-02-03,Organic Search,SEO - Product Pages,0,Visitor,0
107632,2026-01-07,Social Media,LinkedIn Ads,0,Visitor,0
108884,2026-04-19,Email,Product Drip Campaign,8,MQL,0
103721,2026-05-08,Paid Search,Google Ads - Brand,48,SQL,0
108687,2026-03-17,Email,Product Drip Campaign,0,Visitor,0
104898,2026-06-12,Paid Search,Google Ads - Generic,0,Visitor,0
110462,2026-01-27,Direct,Direct/None,0,Visitor,0
108899,2026-03-26,Email,Newsletter,0,Visitor,0
102901,2026-05-18,Paid Search,Google Ads - Generic,0,Visitor,0
108725,2026-05-06,Email,Product Drip Campaign,0,Visitor,0
108191,2026-04-10,Email,Product Drip Campaign,0,Visitor,0
109549,2026-03-31,Referral,Customer Referral Program,5,Customer,1365
109477,2026-02-18,Referral,Partner Referral,0,Visitor,0
108796,2026-04-20,Email,Product Drip Campaign,0,Visitor,0
103892,2026-02-20,Paid Search,Google Ads - Brand,0,Visitor,0
108532,2026-03-31,Email,Product Drip Campaign,8,Customer,1202
106748,2026-03-28,Social Media,Facebook Ads,0,Visitor,0
104636,2026-04-05,Paid Search,Google Ads - Generic,0,Visitor,0
108003,2026-04-05,Email,Newsletter,0,Visitor,0
107437,2026-03-12,Social Media,LinkedIn Ads,0,Visitor,0
110734,2026-03-18,Direct,Direct/None,0,Visitor,0
108227,2026-04-18,Email,Newsletter,8,Lead,0
109948,2026-05-24,Referral,Partner Referral,0,Visitor,0
111244,2026-01-23,Direct,Direct/None,0,Visitor,0
109824,2026-01-11,Referral,Partner Referral,0,Visitor,0
106696,2026-01-26,Social Media,Facebook Ads,0,Visitor,0
107097,2026-05-25,Social Media,LinkedIn Ads,0,Visitor,0
105000,2026-05-13,Paid Search,Google Ads - Generic,0,Visitor,0
101636,2026-03-22,Organic Search,SEO - Blog,0,Visitor,0
104359,2026-03-14,Paid Search,Google Ads - Generic,0,Visitor,0
101917,2026-03-22,Organic Search,SEO - Blog,0,Visitor,0
107221,2026-01-09,Social Media,LinkedIn Ads,0,Visitor,0
111010,2026-05-19,Direct,Direct/None,0,Visitor,0
107518,2026-05-18,Social Media,Facebook Ads,0,Visitor,0
108985,2026-02-28,Email,Newsletter,0,Visitor,0
111550,2026-01-20,Direct,Direct/None,0,Visitor,0
109025,2026-02-27,Email,Product Drip Campaign,0,Visitor,0
110766,2026-05-19,Direct,Direct/None,0,Visitor,0
107804,2026-03-24,Social Media,Facebook Ads,0,Visitor,0
106266,2026-03-03,Social Media,LinkedIn Ads,0,Visitor,0
102838,2026-02-11,Organic Search,SEO - Product Pages,0,Visitor,0
103681,2026-05-27,Paid Search,Google Ads - Generic,0,Visitor,0
100498,2026-04-10,Organic Search,SEO - Blog,0,Visitor,0
101860,2026-03-23,Organic Search,SEO - Blog,0,Visitor,0
105104,2026-02-15,Paid Search,Google Ads - Generic,0,Visitor,0
100171,2026-03-07,Organic Search,SEO - Product Pages,0,Visitor,0
106256,2026-04-14,Social Media,LinkedIn Ads,0,Visitor,0
103684,2026-04-01,Paid Search,Google Ads - Generic,0,Visitor,0
109505,2026-04-29,Referral,Partner Referral,0,Visitor,0
106874,2026-03-16,Social Media,LinkedIn Ads,0,Visitor,0
100235,2026-04-26,Organic Search,SEO - Blog,0,Visitor,0
103524,2026-04-07,Paid Search,Google Ads - Brand,0,Visitor,0
107355,2026-03-05,Social Media,Facebook Ads,0,Visitor,0
102082,2026-03-09,Organic Search,SEO - Product Pages,0,Visitor,0
110973,2026-05-09,Direct,Direct/None,0,Visitor,0
104047,2026-03-19,Paid Search,Google Ads - Brand,0,Visitor,0
106970,2026-03-31,Social Media,Instagram Ads,0,Visitor,0
100199,2026-04-25,Organic Search,SEO - Product Pages,12,SQL,0
106160,2026-04-30,Social Media,Instagram Ads,0,Visitor,0
104013,2026-05-20,Paid Search,Google Ads - Generic,0,Visitor,0
103669,2026-05-13,Paid Search,Google Ads - Brand,0,Visitor,0
105791,2026-05-16,Social Media,Facebook Ads,0,Visitor,0
105941,2026-04-09,Social Media,Instagram Ads,0,Visitor,0
100548,2026-04-30,Organic Search,SEO - Blog,12,SQL,0
109872,2026-02-08,Referral,Partner Referral,0,Visitor,0
103205,2026-04-23,Paid Search,Google Ads - Brand,48,MQL,0
100565,2026-03-24,Organic Search,SEO - Product Pages,0,Visitor,0
109837,2026-04-09,Referral,Partner Referral,0,Visitor,0
106859,2026-04-21,Social Media,LinkedIn Ads,0,Visitor,0
106971,2026-04-05,Social Media,Instagram Ads,0,Visitor,0
110439,2026-06-05,Direct,Direct/None,0,MQL,0
105344,2026-04-17,Social Media,LinkedIn Ads,0,Visitor,0
110406,2026-02-28,Direct,Direct/None,0,Lead,0
106873,2026-03-31,Social Media,LinkedIn Ads,0,Visitor,0
108035,2026-06-15,Email,Newsletter,0,Visitor,0
106756,2026-02-15,Social Media,LinkedIn Ads,0,Visitor,0
100238,2026-04-15,Organic Search,SEO - Product Pages,0,Visitor,0
104801,2026-04-15,Paid Search,Google Ads - Generic,48,Lead,0
106813,2026-04-13,Social Media,Facebook Ads,0,Visitor,0
111868,2026-04-21,Direct,Direct/None,0,Lead,0
105429,2026-04-07,Social Media,Instagram Ads,0,Visitor,0
103396,2026-04-20,Paid Search,Google Ads - Brand,0,Visitor,0
109684,2026-05-23,Referral,Customer Referral Program,5,SQL,0
111077,2026-02-27,Direct,Direct/None,0,Visitor,0
103848,2026-05-06,Paid Search,Google Ads - Brand,48,SQL,0
107598,2026-03-24,Social Media,Facebook Ads,0,Visitor,0
107983,2026-06-05,Email,Product Drip Campaign,0,Visitor,0
107498,2026-05-16,Social Media,Instagram Ads,0,Visitor,0
108491,2026-04-20,Email,Newsletter,0,Visitor,0
109455,2026-04-04,Referral,Customer Referral Program,5,Lead,0
105708,2026-05-25,Social Media,Instagram Ads,0,Visitor,0
104337,2026-05-04,Paid Search,Google Ads - Brand,0,Visitor,0
111501,2026-04-18,Direct,Direct/None,0,Visitor,0
105255,2026-01-19,Paid Search,Google Ads - Generic,0,Visitor,0
100456,2026-04-19,Organic Search,SEO - Product Pages,0,Visitor,0
106436,2026-05-03,Social Media,LinkedIn Ads,35,Lead,0
100106,2026-05-13,Organic Search,SEO - Product Pages,0,Visitor,0
101894,2026-03-30,Organic Search,SEO - Blog,0,Visitor,0
104824,2026-05-26,Paid Search,Google Ads - Generic,48,SQL,0
107600,2026-01-19,Social Media,Instagram Ads,0,Visitor,0
109678,2026-04-29,Referral,Partner Referral,0,Visitor,0
100823,2026-01-30,Organic Search,SEO - Product Pages,0,Visitor,0
109362,2026-03-18,Referral,Customer Referral Program,5,SQL,0
105712,2026-06-03,Social Media,LinkedIn Ads,0,Visitor,0
107577,2026-03-06,Social Media,Facebook Ads,0,Visitor,0
104293,2026-03-25,Paid Search,Google Ads - Generic,0,Visitor,0
102654,2026-04-10,Organic Search,SEO - Blog,0,Visitor,0
110062,2026-02-26,Referral,Partner Referral,0,Visitor,0
106122,2026-04-04,Social Media,LinkedIn Ads,0,Visitor,0
106337,2026-04-09,Social Media,LinkedIn Ads,0,Visitor,0
102073,2026-03-12,Organic Search,SEO - Product Pages,0,Visitor,0
106861,2026-02-26,Social Media,Instagram Ads,0,Visitor,0
108819,2026-04-25,Email,Newsletter,0,Visitor,0
108138,2026-02-20,Email,Product Drip Campaign,8,Lead,0
106371,2026-04-19,Social Media,LinkedIn Ads,0,Visitor,0
106553,2026-04-19,Social Media,Instagram Ads,0,Visitor,0
108216,2026-04-01,Email,Product Drip Campaign,0,Visitor,0
111310,2026-05-02,Direct,Direct/None,0,Visitor,0
111613,2026-03-20,Direct,Direct/None,0,Visitor,0
104527,2026-04-29,Paid Search,Google Ads - Generic,0,Visitor,0
102844,2026-02-15,Organic Search,SEO - Blog,0,Visitor,0
109487,2026-05-13,Referral,Partner Referral,0,Visitor,0
105775,2026-03-22,Social Media,LinkedIn Ads,0,Visitor,0
110880,2026-04-21,Direct,Direct/None,0,Visitor,0
106412,2026-05-25,Social Media,Instagram Ads,0,Visitor,0
102878,2026-04-04,Organic Search,SEO - Blog,0,Visitor,0
105402,2026-05-14,Social Media,Facebook Ads,0,Visitor,0
104168,2026-04-28,Paid Search,Google Ads - Brand,0,Visitor,0
103910,2026-06-04,Paid Search,Google Ads - Brand,48,Lead,0
107808,2026-05-09,Social Media,LinkedIn Ads,0,Visitor,0
101211,2026-02-08,Organic Search,SEO - Product Pages,12,MQL,0
106244,2026-04-18,Social Media,Instagram Ads,0,Visitor,0
100179,2026-05-23,Organic Search,SEO - Product Pages,12,SQL,0
110993,2026-04-14,Direct,Direct/None,0,Visitor,0
100620,2026-03-28,Organic Search,SEO - Blog,0,Visitor,0
109192,2026-04-03,Referral,Partner Referral,5,Customer,1294
102624,2026-03-09,Organic Search,SEO - Product Pages,0,Visitor,0
102561,2026-02-19,Organic Search,SEO - Blog,0,Visitor,0
110546,2026-03-24,Direct,Direct/None,0,Visitor,0
111655,2026-02-27,Direct,Direct/None,0,Visitor,0
111195,2026-05-17,Direct,Direct/None,0,Visitor,0
104190,2026-05-30,Paid Search,Google Ads - Brand,0,Visitor,0
100311,2026-04-15,Organic Search,SEO - Product Pages,0,Visitor,0
111826,2026-04-08,Direct,Direct/None,0,Visitor,0
104239,2026-04-08,Paid Search,Google Ads - Generic,48,Lead,0
110742,2026-05-07,Direct,Direct/None,0,Visitor,0
108900,2026-03-23,Email,Newsletter,0,Visitor,0
101933,2026-03-10,Organic Search,SEO - Blog,0,Visitor,0
103036,2026-04-08,Paid Search,Google Ads - Generic,0,Visitor,0
105703,2026-02-02,Social Media,Instagram Ads,0,Visitor,0
110799,2026-04-20,Direct,Direct/None,0,Lead,0
106605,2026-05-31,Social Media,Facebook Ads,0,Visitor,0
111860,2026-04-21,Direct,Direct/None,0,Visitor,0
108807,2026-04-20,Email,Newsletter,8,Lead,0
108233,2026-04-08,Email,Newsletter,0,Visitor,0
105982,2026-05-23,Social Media,Facebook Ads,35,Lead,0
107645,2026-04-08,Social Media,Instagram Ads,0,Visitor,0
107932,2026-03-25,Email,Newsletter,8,Customer,690
104814,2026-01-26,Paid Search,Google Ads - Generic,48,MQL,0
110521,2026-03-16,Direct,Direct/None,0,Visitor,0
110360,2026-03-21,Direct,Direct/None,0,Visitor,0
110106,2026-05-03,Referral,Partner Referral,0,Visitor,0
107450,2026-04-08,Social Media,LinkedIn Ads,0,Visitor,0
107601,2026-02-22,Social Media,Instagram Ads,0,Visitor,0
108720,2026-04-13,Email,Product Drip Campaign,0,Visitor,0
103490,2026-05-12,Paid Search,Google Ads - Generic,0,Visitor,0
106150,2026-05-10,Social Media,LinkedIn Ads,0,Visitor,0
103296,2026-04-18,Paid Search,Google Ads - Generic,0,Visitor,0
105754,2026-06-09,Social Media,Instagram Ads,0,Visitor,0
102319,2026-03-30,Organic Search,SEO - Product Pages,0,Visitor,0
106044,2026-04-19,Social Media,Facebook Ads,0,Visitor,0
102692,2026-05-22,Organic Search,SEO - Blog,0,Visitor,0
104449,2026-02-05,Paid Search,Google Ads - Brand,0,Visitor,0
106847,2026-04-09,Social Media,LinkedIn Ads,35,MQL,0
109576,2026-04-10,Referral,Partner Referral,0,Visitor,0
104621,2026-06-02,Paid Search,Google Ads - Generic,48,Lead,0
103972,2026-04-23,Paid Search,Google Ads - Generic,0,Visitor,0
111237,2026-03-24,Direct,Direct/None,0,Visitor,0
100911,2026-04-24,Organic Search,SEO - Blog,0,Visitor,0
108146,2026-04-24,Email,Product Drip Campaign,0,Visitor,0
104600,2026-05-28,Paid Search,Google Ads - Generic,0,Visitor,0
100559,2026-03-12,Organic Search,SEO - Product Pages,0,Visitor,0
100125,2026-04-21,Organic Search,SEO - Product Pages,0,Visitor,0
105650,2026-04-16,Social Media,Instagram Ads,0,Visitor,0
105381,2026-04-04,Social Media,LinkedIn Ads,0,Visitor,0
109479,2026-03-19,Referral,Partner Referral,0,Visitor,0
101184,2026-01-18,Organic Search,SEO - Product Pages,0,Visitor,0
100225,2026-05-03,Organic Search,SEO - Blog,0,Visitor,0
109456,2026-05-27,Referral,Customer Referral Program,5,SQL,0
101952,2026-03-28,Organic Search,SEO - Blog,0,Visitor,0
100429,2026-02-14,Organic Search,SEO - Product Pages,0,Visitor,0
111994,2026-04-16,Direct,Direct/None,0,Visitor,0
101372,2026-04-16,Organic Search,SEO - Blog,0,Visitor,0
104781,2026-04-12,Paid Search,Google Ads - Generic,48,MQL,0
103310,2026-05-04,Paid Search,Google Ads - Generic,48,Lead,0
109109,2026-03-03,Email,Newsletter,8,SQL,0
110812,2026-06-05,Direct,Direct/None,0,Visitor,0
103745,2026-03-25,Paid Search,Google Ads - Brand,0,Visitor,0
111047,2026-04-09,Direct,Direct/None,0,Lead,0
105338,2026-04-24,Social Media,Facebook Ads,0,Visitor,0
105557,2026-03-10,Social Media,LinkedIn Ads,0,Visitor,0
105494,2026-02-11,Social Media,LinkedIn Ads,0,Visitor,0
101278,2026-02-25,Organic Search,SEO - Product Pages,0,Visitor,0
100746,2026-05-09,Organic Search,SEO - Blog,0,Visitor,0
104694,2026-01-11,Paid Search,Google Ads - Generic,0,Visitor,0
100142,2026-02-19,Organic Search,SEO - Blog,0,Visitor,0
110832,2026-04-24,Direct,Direct/None,0,MQL,0
102249,2026-05-15,Organic Search,SEO - Product Pages,12,Lead,0
100455,2026-04-07,Organic Search,SEO - Product Pages,0,Visitor,0
104869,2026-03-20,Paid Search,Google Ads - Generic,48,MQL,0
108699,2026-03-04,Email,Newsletter,0,Visitor,0
105017,2026-02-27,Paid Search,Google Ads - Generic,0,Visitor,0
108633,2026-04-07,Email,Product Drip Campaign,8,Lead,0
110580,2026-04-17,Direct,Direct/None,0,Visitor,0
110724,2026-05-09,Direct,Direct/None,0,Visitor,0
110242,2026-05-01,Direct,Direct/None,0,Visitor,0
101828,2026-04-05,Organic Search,SEO - Blog,0,Visitor,0
107635,2026-02-27,Social Media,Instagram Ads,0,Visitor,0
108303,2026-04-09,Email,Newsletter,0,Visitor,0
102997,2026-03-29,Paid Search,Google Ads - Brand,0,Visitor,0
110839,2026-03-30,Direct,Direct/None,0,Visitor,0
110803,2026-05-10,Direct,Direct/None,0,Visitor,0
101746,2026-05-13,Organic Search,SEO - Product Pages,0,Visitor,0
105802,2026-03-30,Social Media,Facebook Ads,0,Visitor,0
102448,2026-02-04,Organic Search,SEO - Product Pages,0,Visitor,0
105939,2026-02-01,Social Media,Instagram Ads,0,Visitor,0
106966,2026-05-09,Social Media,Instagram Ads,0,Visitor,0
109491,2026-04-06,Referral,Partner Referral,0,Visitor,0
110448,2026-03-19,Direct,Direct/None,0,Visitor,0
110371,2026-01-31,Direct,Direct/None,0,Visitor,0
100377,2026-04-21,Organic Search,SEO - Product Pages,0,Visitor,0
111713,2026-04-27,Direct,Direct/None,0,Visitor,0
108398,2026-05-02,Email,Product Drip Campaign,0,Visitor,0
106308,2026-05-11,Social Media,LinkedIn Ads,35,Lead,0
105473,2026-04-21,Social Media,LinkedIn Ads,0,Visitor,0
109410,2026-03-06,Referral,Partner Referral,5,MQL,0
102179,2026-04-16,Organic Search,SEO - Blog,0,Visitor,0
108190,2026-03-25,Email,Product Drip Campaign,0,Visitor,0
106033,2026-04-29,Social Media,Facebook Ads,0,Visitor,0
111716,2026-03-06,Direct,Direct/None,0,Visitor,0
100419,2026-02-25,Organic Search,SEO - Blog,0,Visitor,0
108476,2026-05-10,Email,Product Drip Campaign,8,MQL,0
107923,2026-03-05,Email,Newsletter,8,MQL,0
103551,2026-02-15,Paid Search,Google Ads - Generic,0,Visitor,0
100872,2026-03-26,Organic Search,SEO - Product Pages,0,Visitor,0
102146,2026-02-23,Organic Search,SEO - Blog,0,Visitor,0
109612,2026-04-27,Referral,Partner Referral,0,Visitor,0
100355,2026-02-15,Organic Search,SEO - Blog,0,Visitor,0
109794,2026-03-31,Referral,Customer Referral Program,5,Customer,1453
110270,2026-03-29,Direct,Direct/None,0,Customer,1164
105693,2026-06-11,Social Media,LinkedIn Ads,0,Visitor,0
109037,2026-04-28,Email,Product Drip Campaign,0,Visitor,0
105566,2026-02-26,Social Media,LinkedIn Ads,0,Visitor,0
105698,2026-05-04,Social Media,LinkedIn Ads,0,Visitor,0
104187,2026-03-05,Paid Search,Google Ads - Brand,0,Visitor,0
110228,2026-03-08,Direct,Direct/None,0,Visitor,0
104555,2026-05-13,Paid Search,Google Ads - Brand,0,Visitor,0
108971,2026-04-06,Email,Newsletter,0,Visitor,0
110719,2026-06-19,Direct,Direct/None,0,Visitor,0
103736,2026-05-21,Paid Search,Google Ads - Generic,0,Visitor,0
100376,2026-04-13,Organic Search,SEO - Product Pages,0,Visitor,0
103631,2026-04-14,Paid Search,Google Ads - Brand,0,Visitor,0
107043,2026-06-10,Social Media,Instagram Ads,0,Visitor,0
111573,2026-03-29,Direct,Direct/None,0,Visitor,0
109739,2026-03-19,Referral,Partner Referral,0,Visitor,0
101169,2026-04-09,Organic Search,SEO - Blog,0,Visitor,0
110208,2026-06-24,Direct,Direct/None,0,Lead,0
101903,2026-02-21,Organic Search,SEO - Blog,0,Visitor,0
100631,2026-03-26,Organic Search,SEO - Product Pages,0,Visitor,0
104605,2026-01-19,Paid Search,Google Ads - Generic,48,MQL,0
111552,2026-04-22,Direct,Direct/None,0,Visitor,0
102595,2026-01-14,Organic Search,SEO - Blog,0,Visitor,0
107939,2026-04-13,Email,Newsletter,8,Customer,2040
100177,2026-04-17,Organic Search,SEO - Product Pages,0,Visitor,0
107616,2026-03-07,Social Media,Facebook Ads,0,Visitor,0
103898,2026-03-17,Paid Search,Google Ads - Generic,0,Visitor,0
109064,2026-04-18,Email,Product Drip Campaign,0,Visitor,0
107414,2026-03-03,Social Media,Facebook Ads,0,Visitor,0
111929,2026-02-19,Direct,Direct/None,0,Visitor,0
103787,2026-05-27,Paid Search,Google Ads - Brand,0,Visitor,0
103934,2026-03-29,Paid Search,Google Ads - Brand,0,Visitor,0
101551,2026-02-28,Organic Search,SEO - Product Pages,0,Visitor,0
111060,2026-02-27,Direct,Direct/None,0,SQL,0
108318,2026-01-30,Email,Newsletter,8,Lead,0
103367,2026-03-13,Paid Search,Google Ads - Generic,0,Visitor,0
101600,2026-05-23,Organic Search,SEO - Blog,0,Visitor,0
105749,2026-04-29,Social Media,Facebook Ads,0,Visitor,0
111593,2026-04-09,Direct,Direct/None,0,Visitor,0
107868,2026-03-15,Social Media,LinkedIn Ads,0,Visitor,0
103206,2026-03-03,Paid Search,Google Ads - Brand,0,Visitor,0
102510,2026-03-30,Organic Search,SEO - Product Pages,0,Visitor,0
109919,2026-02-13,Referral,Customer Referral Program,0,Visitor,0
102440,2026-04-21,Organic Search,SEO - Product Pages,0,Visitor,0
104531,2026-04-16,Paid Search,Google Ads - Generic,48,MQL,0
110041,2026-04-06,Referral,Customer Referral Program,0,Visitor,0
101417,2026-03-01,Organic Search,SEO - Blog,0,Visitor,0
105261,2026-04-28,Paid Search,Google Ads - Generic,0,Visitor,0
109337,2026-06-20,Referral,Partner Referral,0,Visitor,0
101416,2026-04-05,Organic Search,SEO - Product Pages,12,Lead,0
104332,2026-02-07,Paid Search,Google Ads - Generic,0,Visitor,0
104397,2026-05-21,Paid Search,Google Ads - Generic,48,Lead,0
108558,2026-01-27,Email,Product Drip Campaign,0,Visitor,0
105926,2026-04-26,Social Media,LinkedIn Ads,0,Visitor,0
109869,2026-04-01,Referral,Customer Referral Program,0,Visitor,0
106609,2026-04-13,Social Media,LinkedIn Ads,0,Visitor,0
110158,2026-04-10,Referral,Partner Referral,0,Visitor,0
104959,2026-03-12,Paid Search,Google Ads - Generic,0,Visitor,0
111363,2026-04-13,Direct,Direct/None,0,Visitor,0
111874,2026-03-27,Direct,Direct/None,0,Visitor,0
111607,2026-04-15,Direct,Direct/None,0,Visitor,0
105237,2026-05-19,Paid Search,Google Ads - Generic,0,Visitor,0
100873,2026-05-22,Organic Search,SEO - Product Pages,0,Visitor,0
100936,2026-04-06,Organic Search,SEO - Product Pages,0,Visitor,0
106455,2026-03-10,Social Media,Facebook Ads,0,Visitor,0
109331,2026-05-20,Referral,Customer Referral Program,5,Lead,0
102264,2026-04-07,Organic Search,SEO - Product Pages,0,Visitor,0
101934,2026-03-09,Organic Search,SEO - Blog,12,Lead,0
109429,2026-04-05,Referral,Customer Referral Program,5,Lead,0
109865,2026-06-07,Referral,Partner Referral,0,Visitor,0
100929,2026-04-11,Organic Search,SEO - Blog,0,Visitor,0
106010,2026-01-28,Social Media,LinkedIn Ads,0,Visitor,0
104378,2026-06-16,Paid Search,Google Ads - Generic,0,Visitor,0
111446,2026-04-12,Direct,Direct/None,0,Visitor,0
111031,2026-06-04,Direct,Direct/None,0,Visitor,0
109595,2026-05-02,Referral,Customer Referral Program,5,SQL,0
104436,2026-04-05,Paid Search,Google Ads - Generic,0,Visitor,0
111958,2026-01-30,Direct,Direct/None,0,Visitor,0
100898,2026-04-05,Organic Search,SEO - Product Pages,0,Visitor,0
103957,2026-03-29,Paid Search,Google Ads - Generic,0,Visitor,0
110556,2026-03-06,Direct,Direct/None,0,Visitor,0
100725,2026-04-04,Organic Search,SEO - Blog,0,Visitor,0
103019,2026-02-05,Paid Search,Google Ads - Generic,0,Visitor,0
108995,2026-04-09,Email,Newsletter,0,Visitor,0
105253,2026-03-10,Paid Search,Google Ads - Generic,0,Visitor,0
100569,2026-04-17,Organic Search,SEO - Blog,0,Visitor,0
108399,2026-03-02,Email,Newsletter,0,Visitor,0
103100,2026-05-31,Paid Search,Google Ads - Generic,0,Visitor,0
104548,2026-04-20,Paid Search,Google Ads - Brand,0,Visitor,0
111092,2026-04-07,Direct,Direct/None,0,Visitor,0
108262,2026-06-01,Email,Product Drip Campaign,0,Visitor,0
111472,2026-03-27,Direct,Direct/None,0,Visitor,0
100993,2026-04-26,Organic Search,SEO - Blog,0,Visitor,0
103374,2026-04-28,Paid Search,Google Ads - Generic,48,Lead,0
102167,2026-03-09,Organic Search,SEO - Blog,0,Visitor,0
106974,2026-02-14,Social Media,LinkedIn Ads,0,Visitor,0
105316,2026-04-15,Social Media,Instagram Ads,0,Visitor,0
109539,2026-03-02,Referral,Customer Referral Program,0,Visitor,0
104031,2026-04-17,Paid Search,Google Ads - Brand,0,Visitor,0
109051,2026-02-19,Email,Newsletter,0,Visitor,0
108658,2026-02-23,Email,Product Drip Campaign,0,Visitor,0
108037,2026-03-06,Email,Product Drip Campaign,8,Lead,0
106134,2026-05-09,Social Media,LinkedIn Ads,0,Visitor,0
107986,2026-03-06,Email,Newsletter,8,Customer,918
108489,2026-04-11,Email,Product Drip Campaign,0,Visitor,0
110995,2026-02-28,Direct,Direct/None,0,Visitor,0
111978,2026-05-05,Direct,Direct/None,0,MQL,0
111877,2026-06-05,Direct,Direct/None,0,Visitor,0
109096,2026-04-07,Email,Product Drip Campaign,0,Visitor,0
111305,2026-04-14,Direct,Direct/None,0,SQL,0
104676,2026-04-15,Paid Search,Google Ads - Brand,0,Visitor,0
107357,2026-06-15,Social Media,Unknown / Untagged,0,Visitor,0
109001,2026-03-24,Email,Product Drip Campaign,0,Visitor,0
103903,2026-04-01,Paid Search,Google Ads - Generic,0,Visitor,0
100614,2026-06-05,Organic Search,SEO - Product Pages,12,Customer,660
102091,2026-05-15,Organic Search,SEO - Product Pages,12,Lead,0
100720,2026-01-12,Organic Search,SEO - Blog,12,Lead,0
107453,2026-04-18,Social Media,Facebook Ads,0,Visitor,0
106417,2026-05-27,Social Media,Facebook Ads,0,Visitor,0
106398,2026-04-10,Social Media,Instagram Ads,0,Visitor,0
102184,2026-04-27,Organic Search,SEO - Blog,0,Visitor,0
105119,2026-04-30,Paid Search,Google Ads - Brand,0,Visitor,0
107448,2026-02-22,Social Media,Facebook Ads,35,MQL,0
106762,2026-05-06,Social Media,Facebook Ads,0,Visitor,0
111176,2026-04-05,Direct,Direct/None,0,Visitor,0
108763,2026-04-25,Email,Product Drip Campaign,0,Visitor,0
108339,2026-06-08,Email,Newsletter,0,Visitor,0
107921,2026-06-16,Email,Newsletter,0,Visitor,0
104036,2026-03-17,Paid Search,Google Ads - Brand,48,Lead,0
109295,2026-02-19,Referral,Partner Referral,0,Visitor,0
109702,2026-06-16,Referral,Customer Referral Program,0,Visitor,0
102803,2026-05-17,Organic Search,SEO - Product Pages,0,Visitor,0
111640,2026-02-07,Direct,Direct/None,0,Visitor,0
103896,2026-05-30,Paid Search,Google Ads - Brand,0,Visitor,0
109029,2026-05-02,Email,Newsletter,8,Lead,0
107166,2026-04-22,Social Media,LinkedIn Ads,0,Visitor,0
105476,2026-04-20,Social Media,Facebook Ads,0,Visitor,0
100546,2026-03-11,Organic Search,SEO - Product Pages,0,Visitor,0
103210,2026-04-26,Paid Search,Google Ads - Brand,0,Visitor,0
106830,2026-02-26,Social Media,Facebook Ads,0,Visitor,0
110226,2026-04-18,Direct,Direct/None,0,Visitor,0
100430,2026-05-06,Organic Search,SEO - Product Pages,0,Visitor,0
111545,2026-04-05,Direct,Direct/None,0,Visitor,0
101980,2026-02-02,Organic Search,SEO - Product Pages,0,Visitor,0
110353,2026-05-12,Direct,Direct/None,0,Lead,0
102217,2026-02-02,Organic Search,SEO - Blog,12,Lead,0
100269,2026-04-05,Organic Search,SEO - Product Pages,0,Visitor,0
111863,2026-05-11,Direct,Direct/None,0,Lead,0
100018,2026-04-01,Organic Search,SEO - Product Pages,0,Visitor,0
